Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,velocity_0,velocity_1
86.676,8649,86,675000000,,"['joint1', 'joint2']",0.2780756734904246,-0.15825764131747988,0.10929711052328563,0.024863611117793408
86.686,8650,86,685000000,,"['joint1', 'joint2']",0.27914140664874676,-0.1579866590838943,0.10461661137829466,0.02798140213064393
86.696,8651,86,695000000,,"['joint1', 'joint2']",0.2801661794796235,-0.15770628857400482,0.10075435376376735,0.02790289855745741
86.706,8652,86,705000000,,"['joint1', 'joint2']",0.2811526267695452,-0.15743099718622489,0.0969048728798048,0.027181185267107097
86.716,8653,86,715000000,,"['joint1', 'joint2']",0.28209997866692493,-0.15716405562953195,0.09294103496131131,0.026279055488592343
86.726,8654,86,726000000,,"['joint1', 'joint2']",0.28300701418016416,-0.15690666511662688,0.0888553814344559,0.025286170912214523
86.736,8655,86,735000000,,"['joint1', 'joint2']",0.28387258366050716,-0.1566595851498791,0.08466142938629195,0.024225922757440982
86.746,8656,86,745000000,,"['joint1', 'joint2']",0.28679772624992594,-0.16232583154856073,0.38106951351880175,-0.7867106698752154
86.756,8657,86,755000000,,"['joint1', 'joint2']",0.28909957531957087,-0.16558412986761084,0.16064545790046128,-0.11524826283292028
86.766,8658,86,765000000,,"['joint1', 'joint2']",0.29042426680282585,-0.1659198968691884,0.11890973790271683,0.0038092449699461683
86.776,8659,86,775000000,,"['joint1', 'joint2']",0.29154819484246186,-0.16573820565899666,0.10873151805588707,0.024642461422915082
86.786,8660,86,785000000,,"['joint1', 'joint2']",0.2926081504754121,-0.16546905013293234,0.10403311405324651,0.027818563707758773
86.796,8661,86,795000000,,"['joint1', 'joint2']",0.29362707369230634,-0.16519022211841072,0.10016925941186662,0.027752678854215354
86.806,8662,86,805000000,,"['joint1', 'joint2']",0.29460769063250325,-0.1649164169335693,0.09632391162835822,0.027033034089104166
86.816,8663,86,815000000,,"['joint1', 'joint2']",0.29554926483471444,-0.16465095527947238,0.09236625310596294,0.026130971377825163
86.826,8664,86,825000000,,"['joint1', 'joint2']",0.29645059254815553,-0.1643950445167519,0.08828812875137357,0.02513829457819855
86.836,8665,86,835000000,,"['joint1', 'joint2']",0.2973105372222209,-0.16414944049711,0.08410303985750217,0.02407864428214211
86.846,8666,86,845000000,,"['joint1', 'joint2']",0.3002259625402326,-0.16980486242018156,0.3803352037352537,-0.7863499080459591
86.856,8667,86,855000000,,"['joint1', 'joint2']",0.30252461990639734,-0.17307140923823372,0.160369961689798,-0.11616225108899655
86.866,8668,86,865000000,,"['joint1', 'joint2']",0.30384577631110243,-0.17341350981600634,0.1184959697927341,0.0033886377945461232
